Time,160102,150803,160105,151204,100609,140937,150608,130102,131109,150921,120838,141123,150932,151005,160112,141115,150401,140202,141110,140215,130517,140914,151104,130902,160119,151210,141217,121125,151002,150304,160118,120980,141109,141228,160104,160133,151007,121076,120924,121117,141034,151001,160204,150908,151228,110216,141111,121025,150105,150806,151229,90803,151020,150312,160101,150609,120935,80916,151016,120504,150901,151124,160128,160404,151009,150610,141230,140312,140824,140911,141040,151213,160307,160132,150108,160117,141233,150207,151209,151024,151103,120324,120503,150120,140403,151105,120925,140828,141219,151014,111015,151102,160107,151230,160108,150918,151135,141213,141222,160110,160109,150210,160135,130507,151206,160113,130913,151010,140831,131116,120266,150809,151037,151101,151018,150118,81113,140904,141237,150910,101206,130375,150507,130415,150505,150313,151013,151220,160129,150912,110927,151108,150934,160210,151224,160115,141031,150911,150902,150104,160203,110701,140134,141004,121230,140311,151030,151201,141024,150924,150504,160121,121043,150214,141025,151225,160215,110963,151131,151227,131122,151119,141220,141102,141009,151113,151019,151107,150110,150506,140908,141114,160401,160123,131019,150607,160111,151034,151215,130227,150111,140216,151128,141116,151137,151111,131079,151132,131005,151116,160137,160211,121120,151222,141205,151029,150303,151120,110910,140405,150922,160302,151219,160127,130926,160212,151129,110215,140906,141038,150933,160138,111222,150119,141118,100313,111227,151117,140948,140181,140922,160131,130822,100925,120830,120161,150928,150115,100307,151136,120923,130216,130914,100364,141007,150109,151216,140117,151109,140903,121022,130906,141209,150201,150601,101217,150402,110402,140111,160303,121038,131028,120304,160103,140406,121006,150603,150307,130908,160214,130909,141117,80101,151035,120412
2018-10-30 10:49:31,,,,,,,,,,,,,,,,,,,"3370,1294,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3132,1201,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3572,1167,0",,,,,,,"562,1198,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1691,1269,0",,,,,,,"3712,1305,0",,,,,,,,,,,,,,,"2162,1228,0",,,,,,,,,,"2522,1290,0",,,,,,,"2958,1152,0",,,,,,,,,,,,,
2018-10-30 10:49:38,,,,,,,,,,,,,,,,,,,"3342,1295,0",,,,,,,,,,,"1222,1218,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3134,1207,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3564,1180,0",,,,"1700,1253,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787,1209,0","574,1209,0",,,,,,,,,,,,,,,,,"2955,1162,0",,,,,,,,,,,,,
2018-10-30 10:49:43,,,,,,,,,,,,,,,,,,,"3308,1306,0",,,,,,,,,,,"1120,1240,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3112,1212,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3545,1209,0",,,,"1785,1272,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"885,1256,0","624,1278,0",,,,,,,,,,,,,,,,,"2913,1185,0",,,,,,,,,,,,,
2018-10-30 10:49:49,,,,,,,,,,,,,,,,,,,"3352,1373,0",,,,,,,,,,,"1068,1220,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3115,1201,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3603,1174,0",,,,"1821,1276,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"922,1284,0","624,1289,0",,,,,,,,,,,,,,,,,"2867,1211,0",,,,,,,,,,,,,
2018-10-30 10:49:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2862,1229,0",,,,,,,,,,,,,"3160,1174,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1434,1106,0",,,,,,,,,,,,,,,,,,,,"3612,1076,0",,,,,,,,,,,,"392,1181,0",,,,,,,,,"635,1301,0",,,,,,,,,,,,,"3424,1336,0",,,,,,,,"1120,1176,0",,,,,,,,"1780,1344,0",,,,,,,,,,,,,,,,,,,,,"913,1307,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30 10:50:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2858,1241,0",,,,,,,,,,,,,"3197,1140,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1423,1029,0",,,,,,,,,,,,,,,,,,,,"3586,1145,0",,,,,,,,,,,,"349,1156,0",,,,,,,,,"571,1306,0",,,,,,,,,,,,,"3452,1182,0",,,,,,,,"1126,1241,0",,,,,,,,"1718,1391,0",,,,,,,,,,,,,,,,,,,,,"844,1358,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30 10:50:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1206,1303,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"293,1114,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3194,1132,0",,,,,,,,,,"2251,1406,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30 10:50:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1126,1365,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246,1155,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3138,1217,0",,,,,,,,,,"2224,1497,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30 10:50:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"981,1476,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175,1236,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3145,1337,0",,,,,,,,,,"2073,1549,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30 10:50:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3190,1466,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167,1305,0",,,,,,"2848,1485,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3635,1415,0",,,,,,,,,,,,"155,1302,0","289,1505,0",,,,,,,,"2542,1390,0",,,,,,,,,,,,,,,,,,,,,,,,"1474,1547,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:05:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1014,1085,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3100,1205,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2221,1299,0",,,,,,,,,,"3595,1184,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1804,1197,0",,,,,,,,"1013,1070,0",,,"3353,1299,0",,,,,,,,"601,1150,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1085,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3101,1203,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2244,1298,0",,,,,,,,,,"3590,1177,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1785,1193,0",,,,,,,,"1017,1071,0",,,"3353,1298,0",,,,,,,,"601,1150,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1084,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3098,1204,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2261,1295,0",,,,,,,,,,"3592,1180,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1780,1172,0",,,,,,,,"1018,1071,0",,,"3354,1298,0",,,,,,,,"601,1150,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1084,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3101,1204,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2261,1293,0",,,,,,,,,,"3586,1177,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1767,1158,0",,,,,,,,"1014,1069,0",,,"3356,1297,0",,,,,,,,"602,1149,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1019,1086,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3105,1209,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2261,1293,0",,,,,,,,,,"3589,1176,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1767,1159,0",,,,,,,,"1014,1069,0",,,"3354,1298,0",,,,,,,,"603,1149,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1015,1085,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3126,1224,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2261,1292,0",,,,,,,,,,"3590,1175,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1760,1159,0",,,,,,,,"1014,1070,0",,,"3354,1297,0",,,,,,,,"601,1149,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1084,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3141,1232,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2260,1293,0",,,,,,,,,,"3588,1178,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1763,1160,0",,,,,,,,"1014,1069,0",,,"3359,1296,0",,,,,,,,"601,1149,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1020,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3151,1231,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2260,1292,0",,,,,,,,,,"3589,1174,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1763,1159,0",,,,,,,,"1011,1067,0",,,"3360,1296,0",,,,,,,,"601,1149,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1020,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3142,1230,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2260,1292,0",,,,,,,,,,"3587,1172,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1770,1162,0",,,,,,,,"1011,1068,0",,,"3359,1296,0",,,,,,,,"601,1149,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1011,1079,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3131,1227,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2262,1292,0",,,,,,,,,,"3584,1173,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1772,1161,0",,,,,,,,"1013,1069,0",,,"3357,1296,0",,,,,,,,"601,1149,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1085,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3116,1222,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2263,1292,0",,,,,,,,,,"3584,1173,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1776,1162,0",,,,,,,,"1014,1071,0",,,"3356,1296,0",,,,,,,,"601,1148,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1084,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3114,1219,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2264,1292,0",,,,,,,,,,"3582,1173,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1778,1161,0",,,,,,,,"1017,1069,0",,,"3361,1295,0",,,,,,,,"603,1148,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1017,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3109,1217,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2264,1291,0",,,,,,,,,,"3583,1171,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1775,1165,0",,,,,,,,"1019,1069,0",,,"3361,1295,0",,,,,,,,"602,1147,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:06:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1018,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3116,1215,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2264,1292,0",,,,,,,,,,"3582,1173,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1775,1165,0",,,,,,,,"1016,1069,0",,,"3359,1295,0",,,,,,,,"602,1147,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1017,1081,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3109,1215,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2266,1293,0",,,,,,,,,,"3583,1168,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1774,1165,0",,,,,,,,"1016,1068,0",,,"3361,1295,0",,,,,,,,"599,1147,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3115,1212,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2266,1293,0",,,,,,,,,,"3587,1171,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1791,1167,0",,,,,,,,"1015,1068,0",,,"3356,1295,0",,,,,,,,"596,1148,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3106,1210,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2266,1293,0",,,,,,,,,,"3587,1170,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1811,1165,0",,,,,,,,"1013,1068,0",,,"3359,1294,0",,,,,,,,"594,1147,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3111,1211,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2266,1293,0",,,,,,,,,,"3586,1171,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1826,1165,0",,,,,,,,"1017,1067,0",,,"3358,1294,0",,,,,,,,"594,1146,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1018,1080,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3111,1212,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2264,1295,0",,,,,,,,,,"3588,1171,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1825,1165,0",,,,,,,,"1019,1067,0",,,"3361,1293,0",,,,,,,,"589,1145,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1014,1079,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3113,1210,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2238,1307,0",,,,,,,,,,"3590,1172,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1820,1168,0",,,,,,,,"1016,1067,0",,,"3361,1293,0",,,,,,,,"591,1146,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1012,1080,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3115,1210,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2187,1320,0",,,,,,,,,,"3588,1170,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1812,1167,0",,,,,,,,"1011,1066,0",,,"3361,1293,0",,,,,,,,"590,1146,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1011,1079,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3124,1209,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2116,1311,0",,,,,,,,,,"3587,1174,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1791,1174,0",,,,,,,,"1014,1068,0",,,"3361,1293,0",,,,,,,,"589,1146,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3120,1209,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2071,1302,0",,,,,,,,,,"3585,1169,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1781,1163,0",,,,,,,,"1014,1068,0",,,"3362,1293,0",,,,,,,,"589,1146,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3122,1207,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2046,1299,0",,,,,,,,,,"3584,1170,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1758,1143,0",,,,,,,,"1015,1068,0",,,"3361,1293,0",,,,,,,,"589,1145,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1016,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3118,1207,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2040,1299,0",,,,,,,,,,"3585,1164,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1735,1100,0",,,,,,,,"1013,1068,0",,,"3360,1290,0",,,,,,,,"589,1145,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1014,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3124,1209,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2029,1304,0",,,,,,,,,,"3586,1170,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1695,1064,0",,,,,,,,"1013,1068,0",,,"3365,1294,0",,,,,,,,"589,1145,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:07:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1014,1082,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3118,1207,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2010,1301,0",,,,,,,,,,"3586,1168,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1674,1037,0",,,,,,,,"1014,1071,0",,,"3364,1292,0",,,,,,,,"589,1144,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 16:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1014,1083,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3123,1205,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1989,1289,0",,,,,,,,,,"3584,1168,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1679,1017,0",,,,,,,,"1014,1071,0",,,"3364,1292,0",,,,,,,,"589,1145,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
